nohup: ignoring input
=== Titanium Ultra Enterprise System ===
[SocialMedia] Nincs token, layer passzív.
[Subscription_12] Feature_5 -> Value: 64.1
[Subscription_14] Feature_4 -> Value: 45.09
[Subscription_18] Feature_3 -> Value: 53.7
[Subscription_9] Feature_3 -> Value: 31.72
[Subscription_6] Feature_5 -> Value: 55.25
[Subscription_8] Feature_4 -> Value: 83.71
[Subscription_17] Feature_4 -> Value: 36.22
[Subscription_20] Feature_5 -> Value: 71.0
[Subscription_19] Feature_2 -> Value: 12.39
[Subscription_4] Feature_2 -> Value: 49.43
[Subscription_3] Feature_5 -> Value: 16.74
[Subscription_13] Feature_4 -> Value: 67.53
[Subscription_11] Feature_1 -> Value: 25.16
[Subscription_16] Feature_5 -> Value: 6.28
[Subscription_18] Feature_4 -> Value: 44.08
[Subscription_2] Feature_5 -> Value: 69.8
[Subscription_5] Feature_3 -> Value: 90.87
[Subscription_9] Feature_4 -> Value: 48.65
[Subscription_7] Feature_5 -> Value: 10.03
[Subscription_10] Feature_1 -> Value: 32.36
[Subscription_15] Feature_2 -> Value: 54.96
[Subscription_20] Feature_1 -> Value: 96.35
[Subscription_1] Feature_1 -> Value: 47.46
[Subscription_6] Feature_1 -> Value: 27.96
[Subscription_8] Feature_5 -> Value: 95.16
[Subscription_13] Feature_5 -> Value: 44.25
[Subscription_12] Feature_1 -> Value: 52.98
[Subscription_14] Feature_5 -> Value: 79.87
[Subscription_11] Feature_2 -> Value: 8.87
[Subscription_18] Feature_5 -> Value: 51.47
[Subscription_19] Feature_3 -> Value: 30.51
[Subscription_4] Feature_3 -> Value: 4.3
[Subscription_2] Feature_1 -> Value: 30.93
[Subscription_5] Feature_4 -> Value: 1.84
[Subscription_7] Feature_1 -> Value: 55.1
[Subscription_17] Feature_5 -> Value: 11.33
[Subscription_15] Feature_3 -> Value: 55.94
[Subscription_20] Feature_2 -> Value: 95.46
[Subscription_1] Feature_2 -> Value: 53.4
[Subscription_3] Feature_1 -> Value: 98.49
[Subscription_9] Feature_5 -> Value: 54.12
[Subscription_6] Feature_2 -> Value: 70.04
[Subscription_13] Feature_1 -> Value: 32.42
[Subscription_12] Feature_2 -> Value: 94.27
[Subscription_16] Feature_1 -> Value: 3.04
[Subscription_5] Feature_5 -> Value: 0.35
[Subscription_10] Feature_2 -> Value: 55.6
[Subscription_14] Feature_1 -> Value: 79.17
[Subscription_17] Feature_1 -> Value: 68.22
[Subscription_18] Feature_1 -> Value: 91.24
[Subscription_19] Feature_4 -> Value: 11.03
[Subscription_4] Feature_4 -> Value: 99.46
[Subscription_2] Feature_2 -> Value: 46.62
[Subscription_8] Feature_1 -> Value: 19.8
[Subscription_11] Feature_3 -> Value: 87.2
[Subscription_20] Feature_3 -> Value: 40.34
[Subscription_3] Feature_2 -> Value: 19.63
[Subscription_9] Feature_1 -> Value: 43.87
[Subscription_7] Feature_2 -> Value: 83.98
[Subscription_13] Feature_2 -> Value: 64.25
[Subscription_12] Feature_3 -> Value: 30.39
[Subscription_14] Feature_2 -> Value: 34.1
[Subscription_16] Feature_2 -> Value: 67.5
[Subscription_15] Feature_4 -> Value: 11.2
[Subscription_1] Feature_3 -> Value: 84.15
[Subscription_5] Feature_1 -> Value: 80.65
[Subscription_6] Feature_3 -> Value: 4.67
[Subscription_17] Feature_2 -> Value: 57.16
[Subscription_19] Feature_5 -> Value: 66.07
[Subscription_2] Feature_3 -> Value: 24.23
[Subscription_3] Feature_3 -> Value: 72.73
[Subscription_9] Feature_2 -> Value: 27.77
[Subscription_7] Feature_3 -> Value: 37.67
[Subscription_8] Feature_2 -> Value: 70.5
[Subscription_10] Feature_3 -> Value: 41.21
[Subscription_12] Feature_4 -> Value: 41.07
[Subscription_11] Feature_4 -> Value: 69.5
[Subscription_16] Feature_3 -> Value: 13.21
[Subscription_18] Feature_2 -> Value: 12.09
[Subscription_4] Feature_5 -> Value: 84.99
[Subscription_6] Feature_4 -> Value: 20.08
[Subscription_17] Feature_3 -> Value: 98.09
[Subscription_20] Feature_4 -> Value: 57.51
[Subscription_1] Feature_4 -> Value: 71.25
[Subscription_3] Feature_4 -> Value: 62.79
[Subscription_9] Feature_3 -> Value: 97.44
[Subscription_10] Feature_4 -> Value: 49.19
[Subscription_13] Feature_3 -> Value: 28.18
[Subscription_14] Feature_3 -> Value: 57.01
[Subscription_16] Feature_4 -> Value: 27.46
[Subscription_18] Feature_3 -> Value: 97.1
[Subscription_15] Feature_5 -> Value: 64.68
[Subscription_5] Feature_2 -> Value: 7.22
[Subscription_11] Feature_5 -> Value: 75.28
[Subscription_19] Feature_1 -> Value: 0.27
[Subscription_1] Feature_5 -> Value: 89.44
[Subscription_2] Feature_4 -> Value: 52.64
[Subscription_7] Feature_4 -> Value: 77.01
[Subscription_8] Feature_3 -> Value: 54.23
[Subscription_12] Feature_5 -> Value: 25.8
[Subscription_14] Feature_4 -> Value: 79.24
[Subscription_18] Feature_4 -> Value: 93.7
[Subscription_4] Feature_1 -> Value: 20.6
[Subscription_5] Feature_3 -> Value: 35.68
[Subscription_3] Feature_5 -> Value: 26.34
[Subscription_6] Feature_5 -> Value: 8.02
[Subscription_10] Feature_5 -> Value: 44.73
[Subscription_13] Feature_4 -> Value: 89.09
[Subscription_17] Feature_4 -> Value: 38.93
[Subscription_11] Feature_1 -> Value: 41.26
[Subscription_16] Feature_5 -> Value: 91.78
[Subscription_20] Feature_5 -> Value: 29.16
[Subscription_1] Feature_1 -> Value: 2.56
[Subscription_9] Feature_4 -> Value: 84.31
[Subscription_12] Feature_1 -> Value: 60.99
[Subscription_18] Feature_5 -> Value: 28.06
[Subscription_15] Feature_1 -> Value: 12.37
[Subscription_19] Feature_2 -> Value: 89.75
[Subscription_4] Feature_2 -> Value: 85.19
[Subscription_7] Feature_5 -> Value: 76.48
[Subscription_8] Feature_4 -> Value: 47.44
[Subscription_10] Feature_1 -> Value: 55.85
[Subscription_17] Feature_5 -> Value: 41.45
[Subscription_1] Feature_2 -> Value: 8.32
[Subscription_2] Feature_5 -> Value: 23.44
[Subscription_3] Feature_1 -> Value: 48.0
[Subscription_13] Feature_5 -> Value: 29.19
[Subscription_14] Feature_5 -> Value: 92.45
[Subscription_11] Feature_2 -> Value: 42.06
[Subscription_18] Feature_1 -> Value: 85.06
[Subscription_5] Feature_4 -> Value: 34.49
[Subscription_9] Feature_5 -> Value: 17.49
[Subscription_6] Feature_1 -> Value: 88.97
[Subscription_7] Feature_1 -> Value: 17.37
[Subscription_8] Feature_5 -> Value: 13.67
[Subscription_10] Feature_2 -> Value: 63.87
[Subscription_12] Feature_2 -> Value: 54.41
[Subscription_17] Feature_1 -> Value: 64.47
[Subscription_16] Feature_1 -> Value: 49.9
[Subscription_20] Feature_1 -> Value: 36.4
[Subscription_4] Feature_3 -> Value: 13.08
[Subscription_13] Feature_1 -> Value: 8.17
[Subscription_11] Feature_3 -> Value: 12.26
[Subscription_15] Feature_2 -> Value: 31.89
[Subscription_19] Feature_3 -> Value: 29.43
[Subscription_2] Feature_1 -> Value: 60.0
[Subscription_14] Feature_1 -> Value: 61.65
[Subscription_12] Feature_3 -> Value: 10.03
[Subscription_1] Feature_3 -> Value: 98.61
[Subscription_5] Feature_5 -> Value: 40.3
[Subscription_3] Feature_2 -> Value: 95.55
[Subscription_9] Feature_1 -> Value: 89.85
[Subscription_6] Feature_2 -> Value: 99.35
[Subscription_7] Feature_2 -> Value: 70.29
[Subscription_8] Feature_1 -> Value: 13.08
[Subscription_10] Feature_3 -> Value: 79.34
[Subscription_13] Feature_2 -> Value: 99.75
[Subscription_16] Feature_2 -> Value: 39.24
[Subscription_17] Feature_2 -> Value: 18.67
[Subscription_18] Feature_2 -> Value: 98.5
[Subscription_19] Feature_4 -> Value: 8.13
[Subscription_4] Feature_4 -> Value: 12.18
[Subscription_2] Feature_2 -> Value: 26.63
[Subscription_14] Feature_2 -> Value: 99.9
[Subscription_20] Feature_2 -> Value: 72.32
[Subscription_15] Feature_3 -> Value: 23.35
[Subscription_5] Feature_1 -> Value: 98.35
[Subscription_10] Feature_4 -> Value: 89.65
[Subscription_11] Feature_4 -> Value: 8.05
[Subscription_16] Feature_3 -> Value: 74.32
[Subscription_17] Feature_3 -> Value: 25.54
[Subscription_18] Feature_3 -> Value: 35.41
[Subscription_4] Feature_5 -> Value: 64.67
[Subscription_6] Feature_3 -> Value: 17.9
[Subscription_9] Feature_2 -> Value: 24.39
[Subscription_8] Feature_2 -> Value: 72.03
[Subscription_13] Feature_3 -> Value: 77.26
[Subscription_12] Feature_4 -> Value: 76.28
[Subscription_14] Feature_3 -> Value: 91.85
[Subscription_20] Feature_3 -> Value: 43.38
[Subscription_19] Feature_5 -> Value: 64.24
[Subscription_1] Feature_4 -> Value: 72.12
[Subscription_2] Feature_3 -> Value: 30.85
[Subscription_3] Feature_3 -> Value: 42.52
[Subscription_7] Feature_3 -> Value: 79.55
[Subscription_10] Feature_5 -> Value: 6.34
[Subscription_4] Feature_1 -> Value: 94.36
[Subscription_9] Feature_3 -> Value: 92.3
[Subscription_13] Feature_4 -> Value: 21.91
[Subscription_16] Feature_4 -> Value: 63.37
[Subscription_15] Feature_4 -> Value: 35.05
[Subscription_1] Feature_5 -> Value: 33.55
[Subscription_5] Feature_2 -> Value: 25.22
[Subscription_8] Feature_3 -> Value: 77.8
[Subscription_11] Feature_5 -> Value: 46.37
[Subscription_12] Feature_5 -> Value: 81.74
[Subscription_14] Feature_4 -> Value: 12.13
[Subscription_17] Feature_4 -> Value: 21.0
[Subscription_18] Feature_4 -> Value: 65.43
[Subscription_20] Feature_4 -> Value: 39.26
[Subscription_19] Feature_1 -> Value: 47.03
[Subscription_4] Feature_2 -> Value: 39.77
[Subscription_2] Feature_4 -> Value: 28.58
[Subscription_6] Feature_4 -> Value: 90.39
[Subscription_3] Feature_4 -> Value: 48.95
[Subscription_7] Feature_4 -> Value: 65.8
[Subscription_8] Feature_4 -> Value: 85.94
[Subscription_10] Feature_1 -> Value: 77.8
[Subscription_13] Feature_5 -> Value: 43.99
[Subscription_12] Feature_1 -> Value: 71.3
[Subscription_14] Feature_5 -> Value: 49.54
[Subscription_18] Feature_5 -> Value: 81.53
[Subscription_15] Feature_5 -> Value: 80.65
[Subscription_19] Feature_2 -> Value: 80.22
[Subscription_1] Feature_1 -> Value: 63.39
[Subscription_4] Feature_3 -> Value: 94.83
[Subscription_5] Feature_3 -> Value: 69.06
[Subscription_9] Feature_4 -> Value: 8.43
[Subscription_11] Feature_1 -> Value: 72.09
[Subscription_16] Feature_5 -> Value: 43.0
[Subscription_7] Feature_5 -> Value: 10.04
[Subscription_12] Feature_2 -> Value: 72.79
[Subscription_17] Feature_5 -> Value: 72.58
[Subscription_20] Feature_5 -> Value: 76.51
[Subscription_15] Feature_1 -> Value: 88.11
[Subscription_1] Feature_2 -> Value: 0.03
[Subscription_2] Feature_5 -> Value: 36.78
[Subscription_6] Feature_5 -> Value: 24.9
[Subscription_8] Feature_5 -> Value: 1.84
[Subscription_13] Feature_1 -> Value: 89.72
[Subscription_16] Feature_1 -> Value: 19.93
[Subscription_18] Feature_1 -> Value: 88.45
[Subscription_5] Feature_4 -> Value: 11.01
[Subscription_3] Feature_5 -> Value: 64.75
[Subscription_9] Feature_5 -> Value: 29.74
[Subscription_10] Feature_2 -> Value: 43.67
[Subscription_14] Feature_1 -> Value: 56.4
[Subscription_12] Feature_3 -> Value: 74.85
[Subscription_19] Feature_3 -> Value: 17.4
[Subscription_4] Feature_4 -> Value: 9.6
[Subscription_6] Feature_1 -> Value: 32.7
[Subscription_8] Feature_1 -> Value: 0.91
[Subscription_13] Feature_2 -> Value: 86.9
[Subscription_11] Feature_2 -> Value: 61.77
[Subscription_17] Feature_1 -> Value: 65.52
[Subscription_20] Feature_1 -> Value: 64.0
[Subscription_1] Feature_3 -> Value: 96.19
[Subscription_5] Feature_5 -> Value: 58.3
[Subscription_3] Feature_1 -> Value: 5.98
[Subscription_9] Feature_1 -> Value: 43.65
[Subscription_7] Feature_1 -> Value: 37.49
[Subscription_16] Feature_2 -> Value: 10.07
[Subscription_14] Feature_2 -> Value: 65.71
[Subscription_18] Feature_2 -> Value: 2.74
[Subscription_15] Feature_2 -> Value: 65.04
[Subscription_2] Feature_1 -> Value: 92.54
[Subscription_6] Feature_2 -> Value: 82.99
[Subscription_11] Feature_3 -> Value: 79.63
[Subscription_5] Feature_1 -> Value: 36.41
[Subscription_7] Feature_2 -> Value: 3.78
[Subscription_10] Feature_3 -> Value: 59.16
[Subscription_13] Feature_3 -> Value: 15.11
[Subscription_12] Feature_4 -> Value: 93.12
[Subscription_18] Feature_3 -> Value: 39.8
[Subscription_20] Feature_2 -> Value: 74.71
[Subscription_19] Feature_4 -> Value: 91.14
[Subscription_1] Feature_4 -> Value: 81.48
[Subscription_4] Feature_5 -> Value: 98.19
[Subscription_3] Feature_2 -> Value: 45.97
[Subscription_9] Feature_2 -> Value: 35.14
[Subscription_6] Feature_3 -> Value: 5.82
[Subscription_8] Feature_2 -> Value: 14.61
[Subscription_16] Feature_3 -> Value: 96.15
[Subscription_17] Feature_2 -> Value: 22.33
[Subscription_15] Feature_3 -> Value: 42.2
[Subscription_2] Feature_2 -> Value: 11.76
[Subscription_11] Feature_4 -> Value: 44.91
[Subscription_14] Feature_3 -> Value: 61.12
[Subscription_18] Feature_4 -> Value: 77.32
[Subscription_5] Feature_2 -> Value: 17.48
[Subscription_8] Feature_3 -> Value: 22.4
[Subscription_13] Feature_4 -> Value: 39.72
[Subscription_12] Feature_5 -> Value: 83.94
[Subscription_15] Feature_4 -> Value: 83.79
[Subscription_1] Feature_5 -> Value: 32.7
[Subscription_9] Feature_3 -> Value: 98.98
[Subscription_6] Feature_4 -> Value: 43.39
[Subscription_7] Feature_3 -> Value: 48.35
[Subscription_10] Feature_4 -> Value: 28.7
[Subscription_16] Feature_4 -> Value: 36.59
[Subscription_17] Feature_3 -> Value: 34.65
[Subscription_20] Feature_3 -> Value: 57.61
[Subscription_19] Feature_5 -> Value: 20.07
[Subscription_4] Feature_1 -> Value: 9.11
[Subscription_3] Feature_3 -> Value: 60.31
[Subscription_12] Feature_1 -> Value: 40.49
[Subscription_2] Feature_3 -> Value: 87.64
[Subscription_7] Feature_4 -> Value: 40.05
[Subscription_10] Feature_5 -> Value: 75.53
[Subscription_13] Feature_5 -> Value: 42.08
[Subscription_11] Feature_5 -> Value: 31.16
[Subscription_16] Feature_5 -> Value: 65.37
[Subscription_14] Feature_4 -> Value: 4.21
[Subscription_17] Feature_4 -> Value: 44.05
[Subscription_18] Feature_5 -> Value: 76.61
[Subscription_19] Feature_1 -> Value: 13.47
[Subscription_5] Feature_3 -> Value: 80.93
[Subscription_9] Feature_4 -> Value: 12.17
[Subscription_8] Feature_4 -> Value: 65.24
[Subscription_12] Feature_2 -> Value: 74.0
[Subscription_15] Feature_5 -> Value: 91.31
[Subscription_1] Feature_1 -> Value: 15.15
[Subscription_4] Feature_2 -> Value: 38.85
[Subscription_6] Feature_5 -> Value: 83.94
[Subscription_10] Feature_1 -> Value: 26.29
[Subscription_11] Feature_1 -> Value: 63.71
[Subscription_20] Feature_4 -> Value: 24.03
[Subscription_2] Feature_4 -> Value: 12.12
[Subscription_3] Feature_4 -> Value: 22.15
[Subscription_8] Feature_5 -> Value: 92.45
[Subscription_13] Feature_1 -> Value: 5.2
[Subscription_14] Feature_5 -> Value: 65.35
[Subscription_17] Feature_5 -> Value: 60.44
[Subscription_18] Feature_1 -> Value: 92.45
[Subscription_19] Feature_2 -> Value: 52.55
[Subscription_4] Feature_3 -> Value: 76.9
[Subscription_9] Feature_5 -> Value: 44.25
[Subscription_7] Feature_5 -> Value: 30.51
[Subscription_11] Feature_2 -> Value: 28.82
[Subscription_16] Feature_1 -> Value: 24.75
[Subscription_12] Feature_3 -> Value: 46.06
[Subscription_15] Feature_1 -> Value: 26.65
[Subscription_2] Feature_5 -> Value: 73.65
[Subscription_5] Feature_4 -> Value: 2.38
[Subscription_1] Feature_2 -> Value: 6.62
[Subscription_3] Feature_5 -> Value: 33.34
[Subscription_6] Feature_1 -> Value: 37.84
[Subscription_7] Feature_1 -> Value: 14.03
[Subscription_10] Feature_2 -> Value: 66.71
[Subscription_16] Feature_2 -> Value: 65.49
[Subscription_14] Feature_1 -> Value: 5.62
[Subscription_18] Feature_2 -> Value: 81.08
[Subscription_20] Feature_5 -> Value: 69.97
[Subscription_4] Feature_4 -> Value: 77.67
[Subscription_8] Feature_1 -> Value: 52.24
[Subscription_13] Feature_2 -> Value: 5.51
[Subscription_17] Feature_1 -> Value: 85.6
[Subscription_19] Feature_3 -> Value: 53.14
[Subscription_2] Feature_1 -> Value: 68.18
[Subscription_5] Feature_5 -> Value: 21.79
[Subscription_9] Feature_1 -> Value: 39.68
[Subscription_6] Feature_2 -> Value: 99.92
[Subscription_11] Feature_3 -> Value: 0.01
[Subscription_12] Feature_4 -> Value: 28.77
[Subscription_18] Feature_3 -> Value: 95.67
[Subscription_20] Feature_1 -> Value: 43.88
[Subscription_15] Feature_2 -> Value: 49.05
[Subscription_3] Feature_1 -> Value: 86.9
[Subscription_7] Feature_2 -> Value: 7.68
[Subscription_13] Feature_3 -> Value: 18.43
[Subscription_16] Feature_3 -> Value: 58.15
[Subscription_19] Feature_4 -> Value: 74.36
[Subscription_1] Feature_3 -> Value: 59.37
[Subscription_10] Feature_3 -> Value: 65.78
[Subscription_8] Feature_2 -> Value: 97.68
[Subscription_14] Feature_2 -> Value: 86.66
[Subscription_4] Feature_5 -> Value: 13.77
[Subscription_2] Feature_2 -> Value: 76.37
[Subscription_9] Feature_2 -> Value: 78.55
[Subscription_11] Feature_4 -> Value: 73.98
[Subscription_17] Feature_2 -> Value: 44.51
[Subscription_12] Feature_5 -> Value: 10.65
[Subscription_20] Feature_2 -> Value: 16.31
[Subscription_5] Feature_1 -> Value: 37.46
[Subscription_6] Feature_3 -> Value: 76.68
[Subscription_16] Feature_4 -> Value: 44.59
[Subscription_18] Feature_4 -> Value: 55.73
[Subscription_15] Feature_3 -> Value: 71.87
[Subscription_19] Feature_5 -> Value: 21.92
[Subscription_3] Feature_2 -> Value: 42.44
[Subscription_8] Feature_3 -> Value: 95.37
[Subscription_7] Feature_3 -> Value: 23.93
[Subscription_13] Feature_4 -> Value: 41.85
[Subscription_11] Feature_5 -> Value: 21.05
[Subscription_14] Feature_3 -> Value: 98.67
[Subscription_17] Feature_3 -> Value: 81.78
[Subscription_1] Feature_4 -> Value: 96.18
[Subscription_4] Feature_1 -> Value: 45.71
[Subscription_2] Feature_3 -> Value: 13.41
[Subscription_9] Feature_3 -> Value: 5.09
[Subscription_10] Feature_4 -> Value: 13.51
[Subscription_18] Feature_5 -> Value: 37.51
[Subscription_20] Feature_3 -> Value: 55.18
[Subscription_3] Feature_3 -> Value: 69.78
[Subscription_5] Feature_2 -> Value: 95.36
[Subscription_6] Feature_4 -> Value: 23.57
[Subscription_12] Feature_1 -> Value: 2.22
[Subscription_17] Feature_4 -> Value: 28.08
[Subscription_15] Feature_4 -> Value: 19.26
[Subscription_19] Feature_1 -> Value: 3.06
[Subscription_4] Feature_2 -> Value: 96.03
[Subscription_7] Feature_4 -> Value: 83.19
[Subscription_13] Feature_5 -> Value: 70.56
[Subscription_11] Feature_1 -> Value: 59.77
[Subscription_16] Feature_5 -> Value: 13.24
[Subscription_2] Feature_4 -> Value: 85.99
[Subscription_8] Feature_4 -> Value: 38.1
[Subscription_6] Feature_5 -> Value: 10.15
[Subscription_14] Feature_4 -> Value: 67.46
[Subscription_18] Feature_1 -> Value: 86.27
[Subscription_20] Feature_4 -> Value: 21.8
[Subscription_15] Feature_5 -> Value: 56.86
[Subscription_19] Feature_2 -> Value: 80.69
[Subscription_1] Feature_5 -> Value: 16.68
[Subscription_5] Feature_3 -> Value: 58.05
[Subscription_9] Feature_4 -> Value: 39.63
[Subscription_10] Feature_5 -> Value: 88.03
[Subscription_11] Feature_2 -> Value: 1.16
[Subscription_3] Feature_4 -> Value: 59.55
[Subscription_2] Feature_5 -> Value: 91.34
[Subscription_8] Feature_5 -> Value: 64.69
[Subscription_7] Feature_5 -> Value: 24.0
[Subscription_6] Feature_1 -> Value: 22.21
[Subscription_13] Feature_1 -> Value: 54.93
[Subscription_14] Feature_5 -> Value: 96.15
[Subscription_16] Feature_1 -> Value: 9.05
[Subscription_12] Feature_2 -> Value: 50.05
[Subscription_18] Feature_2 -> Value: 38.2
[Subscription_17] Feature_5 -> Value: 47.56
[Subscription_20] Feature_5 -> Value: 43.59
[Subscription_1] Feature_1 -> Value: 47.6
[Subscription_4] Feature_3 -> Value: 55.78
[Subscription_5] Feature_4 -> Value: 95.68
[Subscription_10] Feature_1 -> Value: 1.09
[Subscription_19] Feature_3 -> Value: 19.44
[Subscription_3] Feature_5 -> Value: 38.88
[Subscription_9] Feature_5 -> Value: 87.76
[Subscription_18] Feature_3 -> Value: 78.53
[Subscription_15] Feature_1 -> Value: 88.08
[Subscription_20] Feature_1 -> Value: 54.46
[Subscription_1] Feature_2 -> Value: 77.48
[Subscription_2] Feature_1 -> Value: 80.16
[Subscription_7] Feature_1 -> Value: 6.1
[Subscription_13] Feature_2 -> Value: 93.35
[Subscription_11] Feature_3 -> Value: 91.86
[Subscription_14] Feature_1 -> Value: 33.52
[Subscription_17] Feature_1 -> Value: 98.26
[Subscription_4] Feature_4 -> Value: 73.77
[Subscription_3] Feature_1 -> Value: 93.49
[Subscription_5] Feature_5 -> Value: 79.7
[Subscription_9] Feature_1 -> Value: 75.09
[Subscription_8] Feature_1 -> Value: 61.84
[Subscription_6] Feature_2 -> Value: 2.49
[Subscription_16] Feature_2 -> Value: 73.1
[Subscription_12] Feature_3 -> Value: 24.39
[Subscription_18] Feature_4 -> Value: 34.4
[Subscription_10] Feature_2 -> Value: 90.83
[Subscription_14] Feature_2 -> Value: 27.78
[Subscription_17] Feature_2 -> Value: 29.29
